0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000
0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000
0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881,0.06881
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00055,0.00963,0.02837,0.04145,0.03547,0.01947,0.00064,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01150,0.02197,0.00787,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.02267,0.06825,0.08000,0.08000,0.08000,0.08000,0.07994,0.06680,0.01969,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03994,0.07936,0.08000,0.07761,0.05370,0.01809,0.00015,0.00931,0.03376,0.06503,0.08000,0.08000,0.08000,0.08000,0.07999,0.08000,0.08000,0.08000,0.07584,0.01176,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02285,0.07936,0.08000,0.08000,0.08000,0.08000,0.08000,0.06863,0.07589,0.08000,0.08000,0.08000,0.08000,0.08000,0.07999,0.08000,0.08000,0.08000,0.08000,0.08000,0.05425,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05121,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.07802,0.00503,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00094,0.06828,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.07999,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.02596,0.00000
0.02404,0.03294,0.06650,0.07371,0.06738,0.06631,0.04638,0.02896,0.04068,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.07419,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.03598,0.00000
0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.06894,0.05063,0.08000,0.08000,0.08000,0.08000,0.07999,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.04047,0.00000
0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.04008,0.08000,0.08000,0.08000,0.08000,0.07997,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.03365,0.00000
0.06373,0.06483,0.03436,0.07411,0.08000,0.08000,0.08000,0.08000,0.07933,0.08000,0.08000,0.08000,0.08000,0.07999,0.08000,0.08000,0.08000,0.04526,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.08000,0.02173,0.00000
