0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04141,0.03750,0.03674,0.03335,0.03380,0.03572,0.04200,0.04200,0.04155,0.04200,0.04200,0.04076,0.03733,0.04158,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.04200,0.04170,0.02955,0.02347,0.02441,0.01901,0.03513,0.04200,0.04200,0.04200,0.03363,0.02390,0.01824,0.02469,0.02639,0.02089,0.01582,0.03824,0.03977,0.03748,0.02840,0.02916,0.03762,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200
0.04200,0.04200,0.04200,0.03496,0.01190,0.02979,0.04192,0.04064,0.02104,0.02234,0.03348,0.03911,0.04200,0.04173,0.03489,0.04191,0.04200,0.04200,0.03488,0.03079,0.03465,0.02786,0.02543,0.02987,0.04087,0.02969,0.02526,0.03162,0.04197,0.04200,0.04200,0.04200
0.04200,0.04200,0.04005,0.00095,0.03042,0.04200,0.04200,0.04200,0.03372,0.03202,0.02773,0.03839,0.04200,0.03130,0.02632,0.03637,0.04109,0.04200,0.04109,0.04200,0.04200,0.04030,0.04189,0.04200,0.04200,0.04019,0.04200,0.03530,0.02840,0.04200,0.04200,0.04200
0.04200,0.04200,0.04158,0.01152,0.01334,0.03748,0.04200,0.04200,0.03561,0.04132,0.04200,0.04200,0.04200,0.04200,0.04086,0.03828,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.02769,0.03103,0.04200,0.04200,0.04200
0.04200,0.04200,0.04019,0.00160,0.01175,0.04200,0.04200,0.04200,0.04200,0.04177,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.03550,0.03097,0.04200,0.04200,0.04200
