0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00067,0.00277,0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00299,0.00001,0.00002,0.00298,0.01725,0.02258,0.02258,0.00914,0.03168,0.04200,0.02808,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02420,0.04016,0.00470,0.02230,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.03351,0.01435,0.00620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01100,0.04054,0.03928,0.03350,0.04186,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04198,0.04141,0.02261,0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00581,0.04089,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.01586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00677,0.03789,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.03797,0.01473,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00905,0.02405,0.01213,0.03707,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04179,0.01748,0.00028,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.01281,0.03059,0.02579,0.04200,0.04200,0.04200,0.04200,0.04198,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.02652,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00812,0.00529,0.01370,0.04106,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04174,0.00475,0.00000,0.00000,0.03692
0.03692,0.00000,0.00013,0.02743,0.00036,0.03128,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.00627,0.00000,0.00000,0.03692
0.03692,0.00000,0.00426,0.03754,0.01427,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.01292,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.02441,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04196,0.04192,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.01041,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00985,0.03776,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04195,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.03790,0.00103,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.01909,0.03202,0.03591,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04177,0.01847,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00935,0.04168,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04077,0.01266,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.04013,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.03196,0.04067,0.03650,0.00097,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.02652,0.03337,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.03891,0.00455,0.00518,0.00156,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00010,0.02569,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04123,0.01193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00942,0.03808,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.02603,0.00924,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02585,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.00865,0.00170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02828,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.03427,0.03979,0.00868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00856,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.01108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.00337,0.03567,0.01939,0.00207,0.03973,0.04200,0.04200,0.03614,0.04005,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.02536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
0.03692,0.00000,0.00000,0.00000,0.02149,0.04200,0.04042,0.00954,0.02085,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04200,0.04139,0.00336,0.00000,0.00000,0.00000,0.00000,0.00000,0.03692
